Date,Close,High,Low,Open,Volume
1997-02-18,73.44000244140625,74.27999877929688,73.08999633789062,74.05999755859375,11600000
1997-02-19,73.81999969482422,73.98999786376953,73.26000213623047,73.58000183105469,13200000
1997-02-20,73.33000183105469,73.97000122070312,73.05000305175781,73.7300033569336,15300000
1997-02-21,70.80000305175781,73.36000061035156,70.80000305175781,73.29000091552734,13600000
1997-02-24,69.70999908447266,70.73999786376953,69.61000061035156,70.2699966430664,10400000
1997-02-25,70.47000122070312,70.55999755859375,69.12999725341797,69.77999877929688,11800000
1997-02-26,70.0199966430664,71.2699966430664,69.93000030517578,70.6500015258789,12100000
1997-02-27,68.58000183105469,69.94999694824219,68.48999786376953,69.81999969482422,13600000
1997-02-28,69.29000091552734,69.58999633789062,67.9800033569336,68.45999908447266,16000000
1997-03-03,69.4000015258789,69.91000366210938,69.2699966430664,69.2699966430664,11000000
1997-03-04,69.12999725341797,69.68000030517578,68.76000213623047,69.33000183105469,9900000
1997-03-05,68.4800033569336,69.51000213623047,68.37999725341797,69.11000061035156,16200000
1997-03-06,68.87999725341797,69.79000091552734,68.44999694824219,68.52999877929688,19000000
1997-03-07,68.91999816894531,69.58999633789062,68.91000366210938,69.2300033569336,14400000
1997-03-10,67.29000091552734,68.20999908447266,67.29000091552734,68.16999816894531,12300000
1997-03-11,66.13999938964844,67.13999938964844,66.05999755859375,67.13999938964844,12300000
1997-03-12,66.83000183105469,66.83000183105469,66.08000183105469,66.13999938964844,12200000
1997-03-13,66.30999755859375,67.02999877929688,66.16999816894531,66.8499984741211,13100000
1997-03-14,64.73999786376953,66.43000030517578,64.66999816894531,66.30999755859375,11200000
1997-03-17,66.45999908447266,66.45999908447266,64.73999786376953,64.86000061035156,10300000
1997-03-18,66.41999816894531,67.01000213623047,65.97000122070312,66.55999755859375,11700000
1997-03-19,65.04000091552734,66.25,64.62999725341797,66.25,13900000
1997-03-20,64.6500015258789,65.0,63.279998779296875,64.55999755859375,15500000
1997-03-21,62.88999938964844,64.33999633789062,62.77000045776367,64.33999633789062,17400000
1997-03-24,62.720001220703125,62.939998626708984,61.59000015258789,62.650001525878906,19000000
1997-03-25,64.98999786376953,65.04000091552734,62.689998626708984,62.720001220703125,21200000
1997-03-26,66.9000015258789,66.95999908447266,64.68000030517578,65.12000274658203,21200000
1997-03-27,65.9800033569336,67.73999786376953,65.94000244140625,67.0199966430664,22000000
1997-03-28,66.01000213623047,66.91000366210938,65.69000244140625,66.12000274658203,18600000
1997-03-31,68.72000122070312,69.12000274658203,68.16999816894531,68.16999816894531,22700000
1997-04-01,68.29000091552734,70.0,68.13999938964844,69.01000213623047,19000000
1997-04-02,68.88999938964844,69.3499984741211,67.76000213623047,68.27999877929688,16200000
1997-04-03,69.12000274658203,70.06999969482422,68.79000091552734,69.06999969482422,18700000
1997-04-04,70.18000030517578,70.2300033569336,69.13999938964844,69.2699966430664,19300000
1997-04-07,71.1500015258789,71.66000366210938,70.38999938964844,70.38999938964844,20600000
1997-04-08,71.05999755859375,71.5199966430664,70.26000213623047,71.19999694824219,18400000
1997-04-09,71.04000091552734,71.52999877929688,70.6500015258789,71.12999725341797,18500000
1997-04-10,69.86000061035156,71.16999816894531,69.83000183105469,71.04000091552734,18300000
1997-04-11,70.27999877929688,70.27999877929688,69.16000366210938,69.91000366210938,16800000
1997-04-14,71.41000366210938,71.58999633789062,70.91000366210938,71.08000183105469,19000000
1997-04-15,71.08999633789062,72.08999633789062,71.08999633789062,71.62000274658203,19200000
1997-04-16,71.08000183105469,71.29000091552734,70.66000366210938,71.13999938964844,14800000
1997-04-17,70.12000274658203,71.22000122070312,69.76000213623047,71.13999938964844,16800000
1997-04-18,70.12000274658203,70.4000015258789,69.72000122070312,70.11000061035156,14100000
1997-04-21,70.5999984741211,71.5,70.58000183105469,71.0199966430664,14400000
1997-04-22,69.66000366210938,70.52999877929688,69.41999816894531,70.51000213623047,11200000
1997-04-23,69.9800033569336,70.19000244140625,69.52999877929688,69.66000366210938,13300000
1997-04-24,69.62000274658203,70.30999755859375,69.44999694824219,70.08999633789062,16000000
1997-04-25,69.70999908447266,69.9000015258789,69.22000122070312,69.66999816894531,16800000
1997-04-28,71.44000244140625,71.61000061035156,71.20999908447266,71.20999908447266,17400000
1997-04-29,71.30000305175781,71.56999969482422,70.94000244140625,71.51000213623047,15500000
1997-04-30,71.20999908447266,71.48999786376953,71.04000091552734,71.41000366210938,18600000
1997-05-02,71.47000122070312,71.91999816894531,70.72000122070312,71.56999969482422,38600000
1997-05-06,70.52999877929688,71.30999755859375,70.4800033569336,71.30999755859375,15800000
1997-05-07,69.20999908447266,70.47000122070312,69.20999908447266,70.47000122070312,16200000
1997-05-08,68.43000030517578,69.36000061035156,68.23999786376953,69.18000030517578,16800000
1997-05-09,68.56999969482422,69.18000030517578,68.47000122070312,68.54000091552734,19300000
1997-05-12,67.54000091552734,68.62999725341797,67.08999633789062,67.80000305175781,15200000
1997-05-13,68.93000030517578,68.97000122070312,67.36000061035156,67.80000305175781,18300000
1997-05-15,70.81999969482422,71.44000244140625,69.05000305175781,69.08000183105469,27500000
1997-05-16,70.66999816894531,72.12999725341797,70.38999938964844,71.2300033569336,29100000
1997-05-19,72.95999908447266,72.95999908447266,71.91000366210938,72.19000244140625,29200000
1997-05-20,74.5999984741211,74.61000061035156,72.97000122070312,73.19000244140625,34200000
1997-05-21,75.16999816894531,75.20999908447266,74.01000213623047,74.69999694824219,31800000
1997-05-22,73.8499984741211,75.41999816894531,73.69999694824219,75.0999984741211,31700000
1997-05-23,74.41000366210938,74.45999908447266,72.72000122070312,73.75,28100000
1997-05-26,72.88999938964844,73.70999908447266,72.69000244140625,73.54000091552734,18600000
1997-05-27,73.31999969482422,73.43000030517578,72.52999877929688,73.01000213623047,17100000
1997-05-28,75.29000091552734,75.29000091552734,73.5,73.5,28400000
1997-05-29,76.0999984741211,76.83999633789062,75.83999633789062,76.13999938964844,35900000
1997-05-30,76.5,77.19999694824219,75.8499984741211,76.04000091552734,29100000
1997-06-02,77.91999816894531,79.6500015258789,77.81999969482422,78.37999725341797,49500000
1997-06-03,78.98999786376953,79.04000091552734,77.30999755859375,78.05000305175781,30600000
1997-06-04,78.63999938964844,80.02999877929688,77.61000061035156,79.04000091552734,47200000
1997-06-05,78.76000213623047,78.87999725341797,78.27999877929688,78.66000366210938,22500000
1997-06-09,80.06999969482422,80.08999633789062,78.5199966430664,78.81999969482422,29400000
1997-06-10,79.25,80.93000030517578,79.16999816894531,80.5,35600000
1997-06-11,78.80999755859375,79.27999877929688,78.56999969482422,79.19999694824219,22100000
1997-06-12,79.70999908447266,80.27999877929688,79.12000274658203,79.12000274658203,32800000
1997-06-13,81.69999694824219,81.69999694824219,79.87000274658203,79.87000274658203,48200000
1997-06-16,82.30000305175781,83.30999755859375,81.88999938964844,82.8499984741211,34800000
1997-06-17,83.0,83.66999816894531,81.88999938964844,82.48999786376953,36600000
1997-06-18,80.66000366210938,83.77999877929688,80.08999633789062,83.04000091552734,32300000
1997-06-19,80.18000030517578,81.29000091552734,79.33999633789062,80.18000030517578,29000000
1997-06-20,79.80000305175781,80.76000213623047,79.29000091552734,80.38999938964844,21600000
1997-06-23,78.08999633789062,78.95999908447266,77.95999908447266,78.95999908447266,17300000
1997-06-24,78.18000030517578,78.20999908447266,77.36000061035156,77.91000366210938,18200000
1997-06-25,76.98999786376953,78.16999816894531,76.68000030517578,78.12999725341797,17800000
1997-06-26,77.2699966430664,77.98999786376953,76.61000061035156,77.16999816894531,22700000
1997-06-27,76.33000183105469,77.91999816894531,76.16000366210938,77.1500015258789,20600000
1997-06-30,77.5,78.3499984741211,77.36000061035156,77.62000274658203,13200000
1997-07-01,79.27999877929688,79.62999725341797,77.45999908447266,77.5,20200000
1997-07-02,81.62999725341797,81.62999725341797,79.95999908447266,79.95999908447266,29700000
1997-07-03,81.38999938964844,82.29000091552734,81.0999984741211,81.83999633789062,30300000
1997-07-04,82.37999725341797,82.51000213623047,81.18000030517578,81.5199966430664,27200000
1997-07-07,81.0999984741211,81.69999694824219,80.94000244140625,81.69999694824219,18800000
1997-07-08,80.08999633789062,81.11000061035156,79.37999725341797,81.01000213623047,18100000
1997-07-09,80.33000183105469,80.48999786376953,79.4800033569336,80.08999633789062,16400000
1997-07-10,79.63999938964844,80.44999694824219,79.37000274658203,80.37999725341797,14000000
1997-07-11,79.55000305175781,79.9800033569336,78.97000122070312,79.4800033569336,14600000
1997-07-14,79.05999755859375,79.87999725341797,78.93000030517578,79.3499984741211,15500000
1997-07-15,78.27999877929688,79.06999969482422,77.51000213623047,78.97000122070312,17900000
1997-07-16,76.58000183105469,77.69000244140625,76.38999938964844,77.69000244140625,22900000
1997-07-18,77.38999938964844,77.45999908447266,76.19000244140625,76.23999786376953,20300000
1997-07-21,77.11000061035156,77.83999633789062,76.48999786376953,76.91000366210938,12600000
1997-07-22,75.68000030517578,77.16000366210938,75.22000122070312,77.13999938964844,17700000
1997-07-23,76.1500015258789,76.29000091552734,75.26000213623047,75.38999938964844,16200000
1997-07-24,76.7699966430664,76.7699966430664,75.44999694824219,75.9000015258789,20200000
1997-07-25,75.98999786376953,77.4800033569336,75.98999786376953,76.86000061035156,21400000
1997-07-28,75.68000030517578,76.2300033569336,75.4000015258789,75.77999877929688,12900000
1997-07-29,75.54000091552734,75.8499984741211,75.41000366210938,75.68000030517578,13000000
1997-07-30,74.86000061035156,76.0199966430664,74.7699966430664,75.69000244140625,11700000
1997-07-31,74.91999816894531,74.91999816894531,74.2699966430664,74.69000244140625,11600000
1997-08-01,75.48999786376953,75.94999694824219,75.05000305175781,75.08999633789062,12100000
1997-08-04,75.69999694824219,75.77999877929688,75.16999816894531,75.26000213623047,11000000
1997-08-05,76.44000244140625,76.44000244140625,75.63999938964844,75.7300033569336,16100000
1997-08-06,76.83999633789062,76.83999633789062,76.23999786376953,76.33000183105469,14400000
1997-08-07,76.83999633789062,77.19999694824219,76.5199966430664,76.91000366210938,13000000
1997-08-08,77.5999984741211,77.5999984741211,76.9000015258789,76.94000244140625,14000000
1997-08-11,79.37999725341797,79.8499984741211,79.19999694824219,79.33000183105469,16800000
1997-08-12,79.29000091552734,79.66000366210938,79.0999984741211,79.54000091552734,15800000
1997-08-13,79.31999969482422,79.81999969482422,79.08000183105469,79.30000305175781,14000000
1997-08-14,78.62000274658203,79.31999969482422,78.3499984741211,79.31999969482422,14700000
1997-08-18,77.6500015258789,77.98999786376953,77.41999816894531,77.79000091552734,10700000
1997-08-19,76.66999816894531,77.70999908447266,76.44000244140625,77.55000305175781,12000000
1997-08-20,77.33999633789062,77.76000213623047,75.9800033569336,76.68000030517578,13800000
1997-08-21,76.55000305175781,77.3499984741211,76.55000305175781,77.26000213623047,12100000
1997-08-22,76.52999877929688,77.05000305175781,75.5999984741211,76.48999786376953,14600000
1997-08-25,77.20999908447266,77.80000305175781,76.93000030517578,77.56999969482422,15300000
1997-08-26,76.30999755859375,77.08000183105469,76.06999969482422,77.08000183105469,12100000
1997-08-27,75.80000305175781,76.41999816894531,75.80000305175781,76.12000274658203,12900000
1997-08-28,74.5999984741211,75.95999908447266,74.55999755859375,75.79000091552734,17100000
1997-08-29,73.55999755859375,75.02999877929688,73.54000091552734,74.37999725341797,20900000
1997-09-01,71.44000244140625,73.11000061035156,71.41000366210938,72.41999816894531,17500000
1997-09-02,72.38999938964844,72.38999938964844,70.30999755859375,71.13999938964844,17300000
1997-09-03,71.79000091552734,72.80000305175781,71.79000091552734,72.55000305175781,19300000
1997-09-04,71.47000122070312,71.80999755859375,70.87999725341797,71.5999984741211,15500000
1997-09-05,73.08000183105469,73.08000183105469,71.27999877929688,71.4800033569336,17100000
1997-09-08,72.6500015258789,73.2699966430664,72.2300033569336,73.20999908447266,14900000
1997-09-09,71.73999786376953,72.25,71.55999755859375,72.25,15000000
1997-09-10,71.98999786376953,71.98999786376953,71.25,71.58999633789062,12900000
1997-09-11,72.44999694824219,72.44999694824219,71.56999969482422,71.87000274658203,12100000
1997-09-12,73.01000213623047,73.05000305175781,72.2300033569336,72.38999938964844,13200000
1997-09-18,73.12999725341797,73.5,72.95999908447266,73.08999633789062,12300000
1997-09-19,71.72000122070312,73.05999755859375,71.72000122070312,73.05999755859375,11700000
1997-09-22,69.30000305175781,70.79000091552734,69.16000366210938,70.37999725341797,13400000
1997-09-23,67.62000274658203,69.08999633789062,67.62000274658203,69.08999633789062,13200000
1997-09-24,67.75,68.20999908447266,66.6500015258789,67.56999969482422,15000000
1997-09-25,66.81999969482422,68.0,66.41999816894531,67.66999816894531,13100000
1997-09-26,66.0199966430664,66.7300033569336,65.7300033569336,66.48999786376953,12900000
1997-09-29,65.63999938964844,66.19000244140625,64.8499984741211,65.0199966430664,11500000
1997-09-30,68.06999969482422,68.06999969482422,65.5999984741211,65.61000061035156,16200000
1997-10-01,67.54000091552734,68.68000030517578,67.48999786376953,68.04000091552734,17600000
1997-10-02,66.72000122070312,67.94999694824219,66.37999725341797,67.4800033569336,11400000
1997-10-06,67.54000091552734,68.91999816894531,67.52999877929688,67.76000213623047,15300000
1997-10-07,65.7300033569336,67.27999877929688,65.68000030517578,67.27999877929688,12700000
1997-10-08,63.47999954223633,65.51000213623047,63.45000076293945,65.44999694824219,14200000
1997-10-09,63.279998779296875,64.04000091552734,62.22999954223633,63.099998474121094,14100000
1997-10-10,63.2599983215332,64.20999908447266,62.970001220703125,63.81999969482422,10000000
1997-10-13,63.54999923706055,64.30999755859375,63.439998626708984,64.02999877929688,7300000
1997-10-14,64.41999816894531,65.2699966430664,64.08000183105469,64.5,10700000
1997-10-15,62.65999984741211,64.58000183105469,62.45000076293945,64.58000183105469,11900000
1997-10-16,59.77000045776367,61.81999969482422,59.13999938964844,61.81999969482422,17400000
1997-10-17,60.4900016784668,61.400001525878906,58.040000915527344,59.650001525878906,22900000
1997-10-20,58.720001220703125,60.68000030517578,58.04999923706055,60.59000015258789,17600000
1997-10-21,59.13999938964844,60.689998626708984,57.709999084472656,58.15999984741211,23300000
1997-10-22,63.119998931884766,63.150001525878906,59.56999969482422,59.56999969482422,24500000
1997-10-23,63.439998626708984,64.62999725341797,62.16999816894531,63.369998931884766,38200000
1997-10-24,59.599998474121094,62.36000061035156,59.529998779296875,62.36000061035156,29600000
1997-10-27,55.279998779296875,58.2599983215332,55.119998931884766,57.380001068115234,21200000
1997-10-28,51.56999969482422,54.43000030517578,51.27000045776367,54.43000030517578,28100000
1997-10-29,53.119998931884766,54.599998474121094,50.86000061035156,52.34000015258789,33800000
1997-10-30,51.060001373291016,53.13999938964844,50.5,52.29999923706055,42100000
1997-10-31,49.72999954223633,50.54999923706055,48.77000045776367,50.20000076293945,31400000
1997-11-03,54.18000030517578,54.97999954223633,51.650001525878906,52.650001525878906,38200000
1997-11-04,57.54999923706055,57.630001068115234,54.45000076293945,54.45000076293945,37700000
1997-11-05,58.70000076293945,59.939998626708984,57.75,58.18000030517578,49300000
1997-11-06,58.040000915527344,58.59000015258789,57.150001525878906,57.709999084472656,34700000
1997-11-07,53.75,58.0099983215332,53.630001068115234,58.0099983215332,37000000
1997-11-10,54.599998474121094,54.81999969482422,52.560001373291016,53.099998474121094,34500000
1997-11-11,54.119998931884766,55.86000061035156,52.77000045776367,54.119998931884766,31900000
1997-11-12,53.56999969482422,54.0,52.59000015258789,54.0,20600000
1997-11-13,53.63999938964844,54.959999084472656,53.310001373291016,54.08000183105469,30300000
1997-11-14,53.5,53.86000061035156,52.470001220703125,53.56999969482422,22900000
1997-11-17,51.209999084472656,54.20000076293945,51.0,53.29999923706055,20400000
1997-11-18,51.02000045776367,51.790000915527344,49.13999938964844,50.369998931884766,27000000
1997-11-19,52.09000015258789,52.09000015258789,49.810001373291016,51.029998779296875,25600000
1997-11-20,50.880001068115234,52.61000061035156,49.459999084472656,52.5099983215332,35800000
1997-11-21,53.4900016784668,53.4900016784668,50.77000045776367,51.56999969482422,47400000
1997-11-24,47.81999969482422,50.77000045776367,47.81999969482422,50.77000045776367,23900000
1997-11-25,46.970001220703125,48.2599983215332,44.81999969482422,46.7599983215332,42700000
1997-11-26,47.15999984741211,47.880001068115234,46.130001068115234,46.709999084472656,37500000
1997-11-27,46.29999923706055,48.029998779296875,46.29999923706055,47.220001220703125,33300000
1997-11-28,43.439998626708984,45.939998626708984,43.40999984741211,45.939998626708984,25400000
1997-12-01,42.08000183105469,44.43000030517578,42.08000183105469,43.349998474121094,31600000
1997-12-02,40.45000076293945,41.630001068115234,39.220001220703125,41.630001068115234,30500000
1997-12-03,41.380001068115234,41.380001068115234,38.08000183105469,39.41999816894531,72900000
1997-12-04,44.45000076293945,44.47999954223633,41.86000061035156,41.86000061035156,52200000
1997-12-05,47.79999923706055,47.90999984741211,45.84000015258789,45.84000015258789,36300000
1997-12-08,45.97999954223633,48.810001373291016,45.939998626708984,47.900001525878906,73100000
1997-12-09,42.9900016784668,45.470001220703125,42.95000076293945,45.470001220703125,61000000
1997-12-10,44.88999938964844,45.52000045776367,42.279998779296875,44.34000015258789,62600000
1997-12-11,42.33000183105469,44.709999084472656,42.040000915527344,44.709999084472656,58200000
1997-12-12,39.31999969482422,40.61000061035156,39.20000076293945,40.61000061035156,29800000
1997-12-15,43.81999969482422,43.81999969482422,41.43000030517578,41.43000030517578,42000000
1997-12-16,45.959999084472656,47.08000183105469,44.84000015258789,45.060001373291016,65200000
1997-12-17,47.540000915527344,48.09000015258789,45.20000076293945,46.029998779296875,79400000
1997-12-19,44.650001525878906,47.560001373291016,44.56999969482422,47.08000183105469,69800000
1997-12-22,44.31999969482422,46.06999969482422,44.25,45.22999954223633,44000000
1997-12-23,40.90999984741211,43.849998474121094,40.880001068115234,43.849998474121094,56100000
1997-12-24,39.08000183105469,40.380001068115234,38.11000061035156,40.25,60100000
1997-12-26,41.939998626708984,42.029998779296875,39.90999984741211,39.90999984741211,30200000
1998-01-05,44.77000045776367,45.81999969482422,44.06999969482422,44.06999969482422,69100000
1998-01-06,45.77000045776367,45.779998779296875,44.58000183105469,44.77000045776367,47100000
1998-01-07,45.75,47.630001068115234,45.5,45.900001525878906,59900000
1998-01-08,47.4900016784668,47.66999816894531,44.95000076293945,45.79999923706055,54800000
1998-01-09,46.34000015258789,47.27000045776367,45.810001373291016,47.09000015258789,50800000
1998-01-12,51.209999084472656,51.900001525878906,49.88999938964844,49.88999938964844,70700000
1998-01-13,51.689998626708984,52.06999969482422,50.2400016784668,51.15999984741211,67200000
1998-01-14,53.0,53.84000015258789,51.61000061035156,51.869998931884766,80800000
1998-01-15,56.630001068115234,56.77000045776367,53.56999969482422,53.56999969482422,82200000
1998-01-16,54.93000030517578,59.77000045776367,54.40999984741211,57.36000061035156,123700000
1998-01-19,60.20000076293945,60.20000076293945,57.040000915527344,57.040000915527344,99100000
1998-01-20,61.099998474121094,62.22999954223633,59.529998779296875,60.209999084472656,84500000
1998-01-21,57.68000030517578,60.7400016784668,57.34000015258789,60.7400016784668,86500000
1998-01-22,54.93000030517578,58.369998931884766,54.93000030517578,57.36000061035156,70300000
1998-01-23,55.61000061035156,56.16999816894531,54.06999969482422,54.86000061035156,53500000
1998-01-26,59.81999969482422,60.349998474121094,58.939998626708984,59.11000061035156,47900000
1998-01-30,64.4800033569336,64.4800033569336,61.099998474121094,61.099998474121094,30300000
1998-02-02,62.349998474121094,63.84000015258789,61.45000076293945,63.84000015258789,61700000
1998-02-03,62.689998626708984,64.76000213623047,61.560001373291016,62.849998474121094,61800000
1998-02-04,62.0099983215332,63.779998779296875,61.880001068115234,63.029998779296875,55300000
1998-02-05,59.720001220703125,62.310001373291016,59.290000915527344,61.97999954223633,53700000
1998-02-06,61.189998626708984,62.790000915527344,60.540000915527344,61.20000076293945,65300000
1998-02-09,62.84000015258789,63.33000183105469,61.38999938964844,61.45000076293945,47900000
1998-02-10,61.22999954223633,63.369998931884766,60.84000015258789,62.900001525878906,46300000
1998-02-11,59.09000015258789,61.06999969482422,57.97999954223633,61.060001373291016,47700000
1998-02-12,58.380001068115234,58.599998474121094,56.529998779296875,58.599998474121094,44000000
1998-02-13,57.65999984741211,60.22999954223633,57.65999984741211,59.310001373291016,51200000
1998-02-16,54.68000030517578,55.779998779296875,53.630001068115234,55.029998779296875,35900000
1998-02-17,54.310001373291016,54.83000183105469,53.15999984741211,54.58000183105469,31300000
1998-02-18,56.20000076293945,56.88999938964844,54.47999954223633,54.65999984741211,38200000
1998-02-19,59.09000015258789,59.63999938964844,56.31999969482422,56.31999969482422,47000000
1998-02-20,60.4900016784668,62.040000915527344,59.810001373291016,59.810001373291016,48700000
1998-02-23,63.119998931884766,64.55000305175781,62.61000061035156,62.61000061035156,47700000
1998-02-24,62.790000915527344,63.540000915527344,61.939998626708984,62.880001068115234,42600000
1998-02-25,59.849998474121094,63.689998626708984,59.7400016784668,62.599998474121094,49100000
1998-02-26,60.959999084472656,61.79999923706055,58.81999969482422,59.959999084472656,42600000
1998-02-27,64.16000366210938,64.43000030517578,61.33000183105469,61.33000183105469,49800000
1998-03-02,67.95999908447266,68.87999725341797,66.33000183105469,66.37999725341797,67800000
1998-03-03,67.4800033569336,70.44999694824219,66.91999816894531,68.41000366210938,70500000
1998-03-04,67.5,67.5199966430664,64.83999633789062,67.3499984741211,52200000
1998-03-05,62.58000183105469,67.1500015258789,62.58000183105469,67.1500015258789,41600000
1998-03-06,61.060001373291016,62.779998779296875,60.18000030517578,62.029998779296875,45100000
1998-03-09,59.11000061035156,62.290000915527344,59.08000183105469,61.61000061035156,28700000
1998-03-10,61.529998779296875,61.529998779296875,58.36000061035156,59.15999984741211,29700000
1998-03-11,62.25,63.689998626708984,60.630001068115234,61.060001373291016,38900000
1998-03-12,62.56999969482422,63.970001220703125,62.5099983215332,62.720001220703125,34600000
1998-03-13,62.619998931884766,63.130001068115234,60.65999984741211,62.84000015258789,46200000
1998-03-16,61.400001525878906,62.810001373291016,61.400001525878906,62.290000915527344,36700000
1998-03-17,59.66999816894531,61.34000015258789,59.34000015258789,61.34000015258789,37500000
1998-03-18,59.869998931884766,61.119998931884766,58.970001220703125,59.720001220703125,32900000
1998-03-19,60.16999816894531,60.63999938964844,59.779998779296875,59.779998779296875,31600000
1998-03-20,60.619998931884766,61.310001373291016,60.220001220703125,60.220001220703125,31200000
1998-03-23,58.72999954223633,60.2400016784668,58.720001220703125,60.06999969482422,33300000
1998-03-24,58.31999969482422,58.93000030517578,58.0,58.81999969482422,28800000
1998-03-25,58.61000061035156,58.90999984741211,57.689998626708984,58.369998931884766,32900000
1998-03-26,57.36000061035156,58.439998626708984,57.06999969482422,58.439998626708984,28100000
1998-03-27,57.72999954223633,57.7400016784668,56.5,57.439998626708984,28500000
1998-03-30,55.439998626708984,56.400001525878906,55.130001068115234,56.400001525878906,26900000
1998-03-31,55.279998779296875,56.40999984741211,55.279998779296875,55.560001373291016,27900000
1998-04-01,53.5099983215332,55.40999984741211,53.5099983215332,55.40999984741211,22200000
1998-04-02,51.650001525878906,53.380001068115234,51.33000183105469,53.040000915527344,29800000
1998-04-03,49.70000076293945,51.56999969482422,48.099998474121094,51.290000915527344,35500000
1998-04-06,49.83000183105469,50.630001068115234,49.2599983215332,50.58000183105469,26900000
1998-04-07,52.70000076293945,52.70000076293945,50.08000183105469,50.08000183105469,31400000
1998-04-08,52.33000183105469,53.63999938964844,52.31999969482422,52.68000030517578,34600000
1998-04-09,53.880001068115234,54.90999984741211,53.540000915527344,54.09000015258789,31400000
1998-04-10,53.72999954223633,54.06999969482422,53.25,53.720001220703125,25900000
1998-04-13,57.4900016784668,58.029998779296875,56.18000030517578,56.4900016784668,37300000
1998-04-14,53.95000076293945,56.939998626708984,53.900001525878906,56.939998626708984,26500000
1998-04-15,53.939998626708984,54.29999923706055,53.119998931884766,53.84000015258789,22900000
1998-04-16,52.27000045776367,53.70000076293945,51.369998931884766,53.70000076293945,24800000
1998-04-17,51.900001525878906,52.38999938964844,51.29999923706055,51.88999938964844,18300000
1998-04-20,50.40999984741211,51.2599983215332,50.13999938964844,50.810001373291016,19200000
1998-04-21,50.900001525878906,51.20000076293945,49.709999084472656,50.20000076293945,20900000
1998-04-22,50.119998931884766,51.54999923706055,50.11000061035156,50.77000045776367,19900000
1998-04-23,48.41999816894531,49.7400016784668,48.150001525878906,49.7400016784668,25300000
1998-04-24,48.209999084472656,50.040000915527344,47.91999816894531,48.41999816894531,34900000
1998-04-27,47.529998779296875,48.439998626708984,47.470001220703125,48.09000015258789,28300000
1998-04-28,47.04999923706055,47.77000045776367,46.81999969482422,47.560001373291016,23000000
1998-04-29,48.779998779296875,49.04999923706055,46.95000076293945,47.220001220703125,27800000
1998-04-30,49.38999938964844,49.65999984741211,48.529998779296875,48.97999954223633,26900000
1998-05-04,45.779998779296875,46.88999938964844,45.58000183105469,46.88999938964844,22700000
1998-05-06,44.0099983215332,45.36000061035156,43.790000915527344,45.349998474121094,26300000
1998-05-07,44.43000030517578,44.540000915527344,43.29999923706055,44.02000045776367,29400000
1998-05-08,43.630001068115234,44.47999954223633,43.189998626708984,43.9900016784668,29500000
